normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
sima dis aluminyum,17700|30726,SİMA DIŞ TİCARET ALÜMİNYUM SANAYİ A.Ş. | SİMA DIŞ TİCARET ALÜMİNYUM SAN. A.Ş.,2,ALUEXPO | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2626581144 | 902626581144,simaaluminyum.com,info@simaaluminyum.com
simutek muhendislik dan mak,17706|28408,Simutek Mühendislik Dan. Mak. San. ve Tic. Ltd. Şti. | SİMUTEK MÜHENDİSLİK DAN. MAK. SAN. VE TİC. LTD. ŞTİ.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2164184684,simutek.com | simutek.com.tr,info@simutek.com.tr
sleeve mak makina,2737|22044,SLEEVE MAK. MAKINA SAN. VE TIC. LTD. STI. | SLEEVE MAK MAKINA SAN. VE TIC. LTD. STI.,2,Avrasya Ambalaj | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,5412507869 | 5465141764,sleevemak.com | sleevemak.com.tr,info@sleevemak.com | info@sleevemak.com.tr | yasar@sleevemak.com
smart bant ambalaj,22045|23134,SMART BANT AMBALAJ SAN. TIC. LTD. STI. | SMART BANT AMBALAJ SAN.VE TİC.LTD.ŞTİ.,2,Avrasya Ambalaj | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,5334837484,smartbant.com.tr,info@smartbant.com.tr | info@smartbantkayis.com
solak fidan,1656|22792,SOLAK FİDAN | Solak Fidan,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,REVIEW,Manual review suggested,0,1,,,info@solakfidancilik.com | solakfidancilik@gmail.com
solarpark danismanlik enerji,1301|9486,SOLARPARK DANIŞMANLIK ENERJİ LTD. ŞTİ. | SOLARPARK DANISMANLIK ENERJI LTD.STI.,2,EV Charge Show | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,REVIEW,Manual review suggested,0,1,3122420080 | 8505328989,solarparkgroup.com,info@solarparkgroup.com
solen kablo,9488|33059,SOLEN KABLO SAN.VE TIC.A.S. | SOLEN KABLO SAN. VE TİC. A.Ş.,2,EIF | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,REVIEW,Manual review suggested,0,1,2122387563,2122387563 | solenkablo.com,export@solenkablo.com | info@solenkablo.com | satis@solenkablo.com
sozer makina,13192|17722,SÖZER MAKiNA SANAYi VE TiCARET LTD. ŞTi. | SÖZER MAKİNA SAN. VE TİC. LTD. ŞTİ.,2,Paintistanbul & TURKCOAT  | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2627229255,info@sozer.com | sozer.com,info@sozer.com
standart civata,2365|34465,STANDART CIVATA TIC VE SAN AS | Standart Cıvata Ticaret ve Sanayi A.Ş.,2,AVRASYA PENCERE FUARI | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2323767787,standartcivata.com.tr,info@standartcivata.com | info@standartcivata.com.tr
star termos mehmet dincok yildiz celik,5405|21118,STAR TERMOS (MEHMET DINÇOK - YILDIZ ÇELIK) | STAR TERMOS (MEHMET DİNÇOK - YILDIZ ÇELİK),2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2128864661 | 2128864861,startermos.com.tryildizcelik.com | yildiz-celik.com,export@yildizcelik.com
steelradar,19747|31975,STEELRADAR | STEELRADAR,2,Ankiros | Maden Türkiye Uluslararası Madencilik Fuarı,False,A,REVIEW,Manual review suggested,0,1,5558994593,steelradar.com,connect@saudisteelconference.com | support@steelradar.com
sunlego enerji sistemleri,9494|33024,SUNLEGO ENERJI SISTEMLERI SAN.VE TIC.A.S. | Sunlego Enerji Sistemleri Sanayi ve Ticaret A.Ş.,2,EIF | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,REVIEW,Manual review suggested,0,1,5365906822 | 5370627365,plurawatt.com,info@plurawatt.com
suren deri urunleri,6868|15249,SÜREN DERI ÜRÜNLERI SAN. VE TIC. LTD. STI. | SÜREN DERI ÜRÜNLERI SAN.VE TIC.LTD.STI.,2,AYMOD - Ayakkabı Moda Fuarı | IFCO - Hazır Giyim ve Moda Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126372024,deriva.com.tr,info@deriva.com.tr | info@kazimsurenderi.com
surplast plastik dis,20812|26504,SÜRPLAST PLASTİK SAN. VE DIŞ TİC. LTD. ŞTİ.) | SÜRPLAST PLASTİK SAN.VE DIŞ TİC. LTD.ŞTİ.,2,Hostech | Zuchex,False,A,REVIEW,Manual review suggested,0,1,02126717978 | 2126717978,gastroplast.com,info@gastroplast.com
suzhou jingyi textile import and export co,8724|31789,"SUZHOU JINGYI TEXTILE IMPORT AND EXPORT CO., LTD. | SUZHOU JINGYI TEXTILE IMPORT AND EXPORT CO.,LTD",2,HOMETEX | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,8651263172999,jingyigroup.net | jingyivortex.com,vivi@jingyigroup.net | vivi@jingyivortex.com
suzhou polytec machine co,25752|31209,"SUZHOU POLYTEC MACHINE CO., LTD | SUZHOU POLYTEC MACHİNE CO.,LTD",2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,8615162355116 | 8619942085643,polytecrecycling.com,polytec@polytecmachine.com
szutest uygunluk degerlendirme,6002|26506,SZUTEST UYGUNLUK DEGERLENDIRME A.S. | SZUTEST UYGUNLUK DEĞERLENDİRME A.Ş.,2,Expomed Eurasia - Medikal Fuarı | Hostech,False,A,REVIEW,Manual review suggested,0,1,02164694666 | 5493188886,szutest.com.tr,crescendogateway@gmail.com | info@absolutecert.com | info@agahafarin.ir | info@sert-indonesia.com | info@szukorea.com | info@szutest.com.tr | karam.msb@gmail.com
tac ambalaj,32550|32698,TAC AMBALAJ SAN. VE TİC. A.Ş. | TAC AMBALAJ SAN. VE TİC. A.Ş.,2,AVRASYA PENCERE FUARI | Avrasya Ambalaj,False,A,REVIEW,Manual review suggested,0,1,902126593763 | 90212711,tacambalaj.com,info@tacambalaj.com
tahir coskun yapi hirdavat insaat malzemeleri,12998|26104,TAHIR COSKUN YAPI HIRDAVAT VE INSAAT MALZEMELERI LIMITED SIRKETI | TAHİR COŞKUN YAPI HIRDAVAT VE İNŞAAT MALZEMELERİ LİMİTED ŞİRKETİ,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,5302884676,ysb.com.tr,destek@yapihirdavat.net | tahircoskunyapihirdavat@hs03.kep.tr
taskinteks tekstil ins,7370|7938,Taşkınteks Tekstil İnş. San Ve Tic. Ltd. Şti | TAŞKINTEKS TEKSTİL İNŞ SAN TİC LTD ŞTİ,2,Line Expo - İç Giyim ve Çorap Fuarı | Texhibition İstanbul,False,A,REVIEW,Manual review suggested,0,1,,taskinteks.com,info@taskinteks.com | taskinteks@mail.ru
tatmetal celik,23372|25623,TATMETAL ÇELIK SAN. VE TIC. A.S. | TATMETAL ÇELİK SAN. VE TİC. A.Ş.,2,MÜSİAD Expo Ticaret Fuarı | Wire - Tube Eurasia ,False,A,REVIEW,Manual review suggested,0,1,21657408,tatmetal.com,etiktatmetal@kpmg.com.tr | export@tatmetal.com.tr | finans@tatmetal.com.tr | hammadde@tatmetal.com.tr | iletisim@tatmetal.com.tr | info@tatmetal.com.tr | insankaynaklari@tatmetal.com.tr | kvkk@tatmetal.com.tr | lojistik@tatmetal.com.tr | marketing@tatmetal.com.tr | muhasebe@tatmetal.com.tr | satinalma@tatmetal.com.tr | yicisatis@tatmetal.com.tr
techstor perde sistemleri,1085|28944,TECHSTOR PERDE SİSTEMLERİ SAN VE TİC LTD ŞTİ | TECHSTOR PERDE SİSTEMLERİ,2,HOMETEX | R+T Turkey,False,A,REVIEW,Manual review suggested,0,1,21280909,techstor.com.tr,info@techstor.com.tr | techstorperde@gmail.com
tek tanitim rek teks dis,3735|18461,TEK TANİTİM REK. TEKS. DİS TİC. SAN.VE TİC. LTD. STİ. | Tek Tanıtım Rek. Teks. Dış Tic. San. ve Tic. Ltd. Şti.,2,Promosyon Show | Souvenir Expo Türkiye,False,A,REVIEW,Manual review suggested,0,1,,ucuzbezcanta.com,bilgi@ucuzbezcanta.com | info@tektanitim.com.tr
tekelioglu civata,6284|12916,TEKELIOGLU CIVATA SAN.VE TIC.LTD.STI. | TEKELIOGLU CIVATA SAN.VE TIC.LTD.STI.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,3322391740 | 5495480016,tekelioglucivata.com,info@tekelioglucivata.com
teknik fuarcilik,31446|31713,TEKNİK FUARCİLİK A.Ş. | TEKNİK FUARCILIK A.Ş.,2,CFE - Carpet and Flooring Expo | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,2128767506 | 902128767506,teknikfuarcilik.com,iletisim@teknikfuarcilik.com
teknik isisan rezistans,164|26512,TEKNIK ISISAN REZISTANS | TEKNİK ISISAN REZİSTANS SAN.TİC.LTD.ŞTİ.,2,Hostech | ISK-SODEX,False,A,REVIEW,Manual review suggested,0,1,02243665188,teknikisisan.com,busra@teknikisisan.com | enderengin_kurt@hotmail.com | fabrika@teknikisisan.com | info@sokersogutma.com | mediha@radyanci.com | nilufer@teknikisisan.com | yavuz@teknikisisan.com
teknik temizlik ekipmanlari imalat,4361|21134,TEKNIK TEMIZLIK EKIPMANLARI IMALAT SAN. TIC. LTD. STI. | TEKNİK TEMİZLİK EKİPMANLARI İMALAT SAN. VE TİC. LTD. ŞTİ. ,2,Zuchex | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,3523213134,teknikevgerecleri.com.tr | tekniktemizlik.com.tr,info@teknikevgerecleri.com.tr | info@tekniktemizlik.com.tr
tekno kaucuk,17751|28489,TEKNO KAUÇUK SANAYİ A.Ş. | TEKNO KAUÇUK SANAYİ A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2629992100,tekno-stop.com,info@tekno-stop.com | info@teknokaucuk.com.tr
teknovak endustriyel firin sistemleri,17760|30742,TEKNOVAK ENDÜSTRİYEL FIRIN SİSTEMLERİ A.Ş. | TEKNOVAK ENDÜSTRİYEL FIRIN SİSTEMLERİ A.Ş.,2,ALUEXPO | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2124232928 | 902124232928,teknovak.com,info@teknovak.com | ozcan.kaya@teknovak.com
teksan ic dis,10680|33043,TEKSAN IÇ VE DIS TICARET LTD.STI. | Teksan iç ve Dış Tic Ltd. Şti,2,EIF | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,REVIEW,Manual review suggested,0,1,,8502819000,info@gemaplus.com | info@teksan.com
teksan jenerator elektrik,3474|17763,TEKSAN JENERATÖR ELEKTRIK SAN.VE TIC.A.S. | TEKSAN JENERATÖR ELEKTRİK SAN. TİC. A.Ş.,2,KASTEXPO | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2163120550 | 8502819000,teksan.com,info@teksan.com
temel makina kalip,18463|26766,Temel Makina Kalıp San. ve Tic. Ltd. Şti. | TEMEL MAKİNA KALIP SAN. VE TİC. LTD. ŞTİ.,2,Promosyon Show | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2124852306,temelambalaj.com,info@temelambalaj.com | info@temelmakinakalip.com
tepecik dis mimari sistemler,1087|32555,TEPECİK DIŞ TİC. VE MİMARİ SİSTEMLER SAN. VE TİC. LTD. ŞTİ. | TEPECİK DIŞ TİCARET VE MİMARİ SİSTEMLER SANAYİ TİCARET LİMİTED ŞİRKETİ,2,AVRASYA PENCERE FUARI | R+T Turkey,False,A,REVIEW,Manual review suggested,0,1,05074079301 | 2126050546,wincell.com,info@tepecikgroup.com | info@wincell.com
terteks tekstil ith ihr paz,6790|7260,TERTEKS TEKSTIL ITH. VE IHR. PAZ. A.S. | TERTEKS TEKSTİL İTH.İHR.VE PAZ.A.Ş.,2,AYMOD - Ayakkabı Moda Fuarı | Line Expo - İç Giyim ve Çorap Fuarı,False,A,REVIEW,Manual review suggested,0,1,2122122569,twigy.com,bilgi@twigy.com | erdal@terteks.com | info@twigy.com
tezelmak plastik geri don sist iml ith ihr,21769|31853,TEZELMAK PLASTIK GERI DÖN. SIST. IML. ITH. IHR. SAN. VE TIC. LTD. STI. | TEZELMAK PLASTİK GERİ DÖN. SİST. İML. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.,2,Avrasya Ambalaj | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,5332607632,blackpiranha.com.tr,info@blackpiranha.com.tr | info@tezelmakina.com
tezmaksan makina,14554|21553,TEZMAKSAN MAKİNA | TEZMAKSAN MAKINA SAN VE TIC A.S.,2,Maktek Avrasya | WIN EURASIA,False,A,REVIEW,Manual review suggested,0,1,,,bilgi@tezmaksan.com | info@tezmaksan.com.tr
timon global dis,4943|21145,TIMON GLOBAL DIS TIC. A.S. | TİMON GLOBAL DIŞ TİC. A.Ş.,2,Zuchex | İstanbul Kırtasiye Ofis Fuarı,False,A,REVIEW,Manual review suggested,0,1,21265659 | 2126592250,timon.com.tr | tmn.com.tr,info@timon.com.tr | info@tmn.com.tr
tk deco yapi teknolojileri,22894|32553,TK DECO YAPI TEKNOLOJILERI LTD. STI. | TK DECO YAPI TEKNOLOJİLERİ LTD. ŞTİ.,2,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,02122851101 | 2122851101,tkdeco.com.tr,info@tkdeco.com.tr
topcu plastik dis,21151|24198,TOPÇU PLASTİK SAN. VE DIŞ TİC. LTD. ŞTİ. | TOPÇU PLASTIK SAN. VE DIS TIC. LTD. STI.,2,Zuchex | İstanbul Kırtasiye Ofis Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126591048,tuffex.com | tuffex.com.tr,info@tuffex.com
tosyali toyo celik,19260|21659,TOSYALI TOYO CELIK A.S | TOSYALI TOYO ÇELIK A.S.,2,Ankiros | Avrasya Ambalaj,False,A,REVIEW,Manual review suggested,0,1,3288271500,tosyalitoyo.com.tr,ahmet.batak@tosyalitoyo.com.tr | ahmet.bilir@tosyalitoyo.com.tr | alp.araz@tosyalitoyo.com.tr | anil.kantarmaci@tosyaliholding.com.tr | barkin.tasan@tosyalitoyo.com.tr | berker.turkerler@tosyalitoyo.com.tr | cansu.kargi@tosyalitoyo.com.tr | cem.arslan@tosyalitoyo.com.tr | ckaan.yeginsoy@tosyalitoyo.com.tr | dilay.topali@tosyalitoyo.com.tr | dilay.topalli@tosyalitoyo.com.tr | dilek.karakaya@tosyalitoyo.com.tr | dincer.tascioglu@tosyalitoyo.com.tr | efe.kucukgoksel@tosyalitoyo.com.tr | emel.soylu@tosyalitoyo.com.tr | gorkem.bolukbasi@tosyalitoyo.com.tr | gozde.yildiz@tosyalitoyo.com.tr | ilker.erdogan@tosyalitoyo.com.tr | kawakami.sumihisa@tkworks.jp | meric.yuntar@tosyalitoyo.com.tr | nihal.okten@tosyalitoyo.com.tr | serkan.barutcu@tosyalitoyo.com.tr | serkan.ersoy@tosyalitoyo.com.tr | suleyman.bozyel@tosyalitoyo.com.tr | talha.celikten@tosyalitoyo.com.tr | tayfun.ozer@tosyalitoyo.com.tr | tugcannur.yaycioglu@tosyalitoyo.com.tr | ugur.akcora@tosyalitoyo.com.tr | yesim.yuvali@tosyalitoyo.com.tr
tradewinds consulting inc,6079|14215,TRADEWINDS CONSULTING INC. | TradeWinds Consulting Inc.,2,Expomed Eurasia - Medikal Fuarı | IDEX İSTANBUL,False,A,REVIEW,Manual review suggested,0,1,88642311,medicaex.com | tradewinds.com.tw,annualmeeting@rsna.org | dentalvisit@ste.cn | elaine@valentine-dynalife.com.tw | info@tradewinds.com.tw | lauren.lloyd@informa.com | mdatradeteam@gmail.com | meeting@aaos.org | mike.zhi@medtl.com | sales5@mosolid.com.tw | steven@spiritmedical.com.tw | thaituyethuong@vinexad.com.vn | visitor-eng.mj.jp@rxglobal.com | yanjun.eu@clarionevents.com
transvaro elektron aletleri,17791|28535,TRANSVARO ELEKTRON ALETLERİ SAN. VE TİC. A.Ş. | TRANSVARO ELEKTRON ALETLERİ SAN. VE TİC. A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2124730100,transvaro.com | transvaro.com.tr,elif.ketenci@transvaro.com | info@transvaro.com
trumpf makina,14561|21558,TRUMPF MAKİNA | TRUMPF MAKINA SAN.A.S.,2,Maktek Avrasya | WIN EURASIA,False,A,REVIEW,Manual review suggested,0,1,,,info@tr.trumpf.com | info@trumpf.com
tsp grup makina,1148|2753,TSP GRUP MAKİNA | TSP GRUP MAKINA SAN. VE TIC. A.S.,2,Plast Eurasia İstanbul | TRADEF,False,A,REVIEW,Manual review suggested,0,1,2125447987 | 2125447988,tspmakina.com.tr,info@tspmakina.com.tr
tt endustriyel ambalaj mak,22177|25674,TT ENDÜSTRIYEL AMBALAJ MAK. SAN. VE TIC. A.S. | TT ENDÜSTRİYEL AMBALAJ MAK SAN VE TİC A.Ş.,2,Avrasya Ambalaj | Wire - Tube Eurasia ,False,A,REVIEW,Manual review suggested,0,1,5428256705 | 5451494264,co-strap.com,sales@co-strap.com | satis@co-strap.com | verkauf@co-strap.com
tualcom elektronik,17799|28544,TUALCOM ELEKTRONİK A.Ş. | TUALCOM ELEKTRONİK A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3124852285,tualcom.com | tualcom.com.tr,info@tualcom.com.tr | sales@tualcom.com.tr
tunca teknik makina,28757|31387,TUNCA TEKNİK MAKİNA SAN. VE TİC. A.Ş. | TUNCA TEKNİK MAKİNA SAN. VE TİC. A.Ş.,2,Avrasya Ambalaj | İntermob,False,A,REVIEW,Manual review suggested,0,1,2244111730 | 902244111730,tuncamakina.com | tuncateknik.com,info@tuncateknik.com
turan karavan teknoloji,18036|28548,TURAN KARAVAN VE TEKNOLOJİ SAN.TİC.LTD.ŞTİ. | TURAN KARAVAN VE TEKNOLOJİ SANAYİ TİCARET LİMİTED ŞİRKETİ,2,IDEF | KARAVAN SHOW EURASIA,False,A,REVIEW,Manual review suggested,0,1,8503028010,karvankaravan.com,bilgi@karvankaravan.com | muhammedalituran@gmail.com
turk plastik sanayicileri arastirma gelistirme egitim vakfi,26220|32794,"TÜRK PLASTİK SANAYİCİLERİ ARAŞTIRMA GELİŞTİRME VE EĞİTİM VAKFI | TÜRK PLASTİK SANAYİCİLERİ ARAŞTİRMA, GELİŞTİRME VE EĞİTİM VAKFİ",2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2124251313 | 902124251313,pagev.net,pagev@pagev.org.tr
turkmen,8579|24040,TÜRKMEN | TÜRKMEN A.Ş.,2,Atrax | HOMETEX,False,A,REVIEW,Manual review suggested,0,1,5326011063,turkmenhali.com.tr,o.turkmen@turkmen.com.tr | oya@turkmenhali.com.tr
tursemsan semsiye plastik,4906|26522,TÜRSEMSAN SEMSIYE VE PLASTIK SAN TIC LTD STI | TÜRŞEMSAN ŞEMSİYE VE PLASTİK SAN.TİC.LTD.ŞTİ.,2,Hostech | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,02126596159 | 2126596159,tevalliparasols.com.tr,info@turklersemsiye.com.tr | satis@tevalliparasols.com.tr
ucpinar plastik bayram akay,21159|23715,ÜÇPINAR PLASTİK SAN. VE TİC. - BAYRAM AKAY | ÜÇPINAR PLASTİK SAN. VE TİC. - BAYRAM AKAY,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2126596153 | 902126596153,ucpinarplastik.com | ucpinarplastik.com.tr,info@ucpinarplastik.com | info@ucpinarplastik.com.tr
ugur konfeksiyon,4825|15255,UĞUR KONFEKSİYON SANAYİ VE TİCARET A.Ş. | UGUR KONFEKSIYON,2,IFCO - Hazır Giyim ve Moda Fuarı | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,2124172501 | 5322329781,joinus.com.tr,info@joinus.com.tr | info@ugurkonfeksiyon.com
ultra teknik makina,2186|32554,ULTRA TEKNIK MAKINA SAN VE TIC LTD STI | ULTRA TEKNİK MAKİNA SAN VE TİC LTD ŞTİ,2,AVRASYA CAM FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,2324360296 | 902163958511,ultrateknik.com | ultrateknik.com.tr,info@ultrateknik.com | info@ultrateknik.com.tr
ulusan aluminyum,2413|30756,ULUSAN ALÜMINYUM SAN VE TIC A.S | ULUSAN ALÜMİNYUM SAN. TİC. A.Ş.,2,ALUEXPO | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,3322392020 | 903322392020,ulusan.com,munir@ulusan.com | ulusan@ulusan.com
umur basim,24200|32709,UMUR BASIM SANAYI VE TICARET A.S. | UMUR BASİM SANAYİ VE TİCARET A.Ş.,2,Avrasya Ambalaj | İstanbul Kırtasiye Ofis Fuarı,False,A,REVIEW,Manual review suggested,0,1,902166456200,umur.com.tr,info@umur.com.tr | info@umurkirtasiye.com.tr
unsal otomat makina,13005|25487,ÜNSAL OTOMAT MAKINA SANAYI VE TIC. LTD. STI. | ÜNSAL OTOMAT MAKİNA SANAYİ VE TİC. LTD. ŞTİ.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,5441150058,uksunsal.com,info@uksunsal.com | unsalotomat@gmail.com
untel kablo,1152|14567,ÜNTEL KABLO | ÜNTEL KABLO,2,TRADEF | WIN EURASIA,False,A,REVIEW,Manual review suggested,0,1,2627229330 | 4448685,,info@untel.com.tr | satis@untel.com.tr
ustunis makina,2762|25735,ÜSTÜNIS MAKINA SAN. VE TIC. AS. | ÜSTÜNİŞ MAKİNA SAN. VE TİC. A.Ş.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,5354533258 | 5389207500,ustunismakina.com.tr,info@ustunismakina.com.tr
uyan madeni esya cinko kaplama turz tas ins mak kalip pls,2763|21171,UYAN MADENI ESYA ÇINKO KAPLAMA TURZ. TAS. INS. MAK. KALIP PLS. SAN. TIC. LTD. STI. | UYAN MADENİ EŞYA ÇİNKO KAPLAMA TURZ. TAŞ. İNŞ. MAK. KALIP PLS. SAN. VE TİC. LTD. ŞTİ. ,2,Plast Eurasia İstanbul | Zuchex,False,A,REVIEW,Manual review suggested,0,1,5322086324 | 5545331898,uyanmadeniesya.com,info@uyanmadeniesya.com
valent export dis,5415|21175,VALENT EXPORT DIS TIC. LTD. STI. | VALENT EXPORT DIŞ TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,,valentexport.com | valentplastik.com,info@valentexport.com
valmak ambalaj plastik,6027|22083,VALMAK AMBALAJ VE PLASTIK SAN. TIC. A.S. | VALMAK AMBALAJ VE PLASTIK SAN. TIC. A.S.,2,Avrasya Ambalaj | Expomed Eurasia - Medikal Fuarı,False,A,REVIEW,Manual review suggested,0,1,2164664300 | 5332135573,valmak.com.tr,info@valmak.com.tr
varilsan ambalaj,13200|34263,VARiLSAN AMBALAJ SANAYi VE TiC. LTD. ŞTi. | VARİLSAN AMBALAJ SAN. TİC. LTD. ŞTİ.,2,Adhesives and Bonding Eurasia | Paintistanbul & TURKCOAT ,False,A,REVIEW,Manual review suggested,0,1,,varilsan.com,info@varilsan.com | info@varilsan.com.tr
vega,12777|24640,VEGA | VEGA,2,Expomaritt Exposhipping İstanbul | MCA World Fair,False,A,REVIEW,Manual review suggested,0,1,,vega.com,destek@vegayazilim.com.tr | info.tr@vega.com
vermak makina plastik,2372|32407,VERMAK MAKINA PLASTIK SAN. VE TIC LTD STI | VERMAK MAKİNA PLASTİK SAN. VE TİC LTD ŞTİ,2,AVRASYA PENCERE FUARI | WoodTech,False,A,REVIEW,Manual review suggested,0,1,2625029262 | 902625029262,vermak.com.tr,info@vermak.com.tr | satisdestek@vermak.com.tr
vertisa cevre teknolojileri ins reklam dan ith ihr,2190|6033,VERTISA ÇEVRE TEKNOLOJILERI INS. REKLAM DAN. ITH. IHR. SAN. VE TIC.LTD. STI. | VERTISA ÇEVRE TEKNOLOJILERI INS. REKLAM DAN. ITH. IHR. SAN. VE TIC. LTD. STI.,2,AVRASYA CAM FUARI | Expomed Eurasia - Medikal Fuarı,False,A,REVIEW,Manual review suggested,0,1,3124767327,vertisa.eu | vertisamedicalwaste.com,info@vertisa.eu
vikotech makine,2767|25736,VİKOTECH MAKİNE SAN. TİC. LTD. ŞTİ. | VİKOTECH MAKİNE SANAYİ TİCARET LİMİTED ŞİRKETİ,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2125491972 | 2125491973,vikotechmakina.com,export@vikotechmakina.com.tr | finans@vikotechmakina.com.tr | info@vikotechmakina.com.tr | muhasebe@vikotechmakina.com.tr | sales@vikotechmakina.com.tr | satinalma@vikotechmakina.com.tr | teknikservis@vikotechmakina.com.tr
vimsa boru,17848|25636,VİMSA BORU SANAYİ VE TİCARET ANONİM ŞİRKETİ | VİMSA BORU SANAYİ VE TİCARET A.Ş.,2,Saha Expo | Wire - Tube Eurasia ,False,A,REVIEW,Manual review suggested,0,1,4145036663 | 5438778135,vimsaboru.com,export@vimsaboru.com | info@vimsaboru.com | pazarlama@vimsaboru.com
vindoform kapi pencere aks,2376|11468,VINDOFORM KAPI PENCERE AKS. SAN. VE TIC. LTD. STI. | VINDOFORM KAPI PENCERE AKS. SAN. VE TİC. LTD. ŞTİ.,2,AVRASYA PENCERE FUARI | Yapı Fuarı İstanbul,False,A,REVIEW,Manual review suggested,0,1,2328547000,windoform.com | windoform.com.tr,info@windoform.com.tr
vinner yasemin aydinlatma,21180|23716,VİNNER (YASEMİN AYDINLATMA SAN. VE TİC. LTD. ŞTİ.) | VİNNER (YASEMİN AYDINLATMA SAN. VE TİC. LTD. ŞTİ.),2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,8503057958 | 908503057958,vinner.com.tr,info@vinner.com.tr
vinoks paslanmaz mutfak esyalari dis,21181|23723,Vinoks Paslanmaz Mutfak Eşyaları San. Dış Tic. A.Ş. | VİNOKS PASLANMAZ MUTFAK EŞYALARI SAN. DIŞ TİC. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2125493770 | 902125493770,vinoks.com.tr,info@vinoks.com.tr | muhasebe@vinoks.com.tr
vis vana,176|24641,VIS VANA | VIS VANA,2,Expomaritt Exposhipping İstanbul | ISK-SODEX,False,A,REVIEW,Manual review suggested,0,1,21285071,visvana.com,ekerokan@etdeengineering.com | ilkercetin@visvana.com | info@conpeta.co.uk | info@visvana.com | satis@visvana.com
visne madencilik uretim,25737|31174,VİŞNE MADENCİLİK ÜRETİM SANAYİ VE TİCARET A.Ş. | ViŞNE MADENCiLiK ÜRETiM SANAYi VE TiCARET A.Ş.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2324630003 | 902324631106,visnemadencilik.com,info@visnemadencilik.com
